Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,涨跌幅,涨跌额,换手率
2015-01-05,000881,7.96,8.07,8.15,7.9,67228,55601910.0,3.14,1.51,0.12,2.18
2015-01-06,000881,8.04,8.2,8.2,8.0,72774,60751275.0,2.48,1.61,0.13,2.36
2015-01-07,000881,8.22,8.12,8.22,8.07,56648,47285851.0,1.83,-0.98,-0.08,1.84
2015-01-08,000881,8.1,8.96,8.96,8.08,216758,192892010.0,10.84,10.34,0.84,7.04
2015-01-09,000881,9.05,9.33,9.82,8.96,626249,606568144.0,9.6,4.13,0.37,20.34
2015-01-12,000881,9.1,8.82,9.14,8.58,226442,205585364.0,6.0,-5.47,-0.51,7.35
2015-01-13,000881,8.77,8.63,8.91,8.48,170822,151488097.0,4.88,-2.15,-0.19,5.55
2015-01-14,000881,8.57,8.37,8.58,8.33,113393,98449900.0,2.9,-3.01,-0.26,3.68
2015-01-15,000881,8.39,8.56,8.67,8.39,105409,92445146.0,3.35,2.27,0.19,3.42
2015-01-16,000881,8.55,8.62,8.63,8.44,108349,95099174.0,2.22,0.7,0.06,3.52
2015-01-19,000881,8.3,7.96,8.4,7.82,125819,105771852.0,6.73,-7.66,-0.66,4.09
2015-01-20,000881,8.01,8.23,8.29,8.01,80594,67786690.0,3.52,3.39,0.27,2.62
2015-01-21,000881,8.24,8.55,8.58,8.22,111358,96307246.0,4.37,3.89,0.32,3.62
2015-01-22,000881,8.55,8.81,8.92,8.47,150397,134473221.0,5.26,3.04,0.26,4.88
2015-01-23,000881,8.76,8.7,8.97,8.67,145550,131594283.0,3.41,-1.25,-0.11,4.73
2015-01-26,000881,8.68,8.82,8.83,8.53,98238,87935613.0,3.45,1.38,0.12,3.19
2015-01-27,000881,8.82,8.95,9.02,8.62,134233,121742899.0,4.54,1.47,0.13,4.36
2015-01-28,000881,8.86,8.79,8.95,8.77,100470,91166002.0,2.01,-1.79,-0.16,3.26
2015-01-29,000881,8.68,8.65,8.74,8.59,65889,58642504.0,1.71,-1.59,-0.14,2.14
2015-01-30,000881,8.65,8.49,8.72,8.49,54284,47962283.0,2.66,-1.85,-0.16,1.76
2015-02-02,000881,8.39,8.34,8.43,8.28,46694,40060507.0,1.77,-1.77,-0.15,1.52
2015-02-03,000881,8.34,8.47,8.48,8.34,41298,35768362.0,1.68,1.56,0.13,1.34
2015-02-04,000881,8.48,8.38,8.49,8.36,44065,38210856.0,1.53,-1.06,-0.09,1.43
2015-02-05,000881,8.48,8.24,8.49,8.14,45881,39478779.0,4.18,-1.67,-0.14,1.49
2015-02-06,000881,8.24,8.16,8.36,8.13,40070,33914736.0,2.79,-0.97,-0.08,1.3
2015-02-09,000881,8.09,8.15,8.21,8.07,24710,20716449.0,1.72,-0.12,-0.01,0.8
2015-02-10,000881,8.16,8.19,8.19,8.08,27155,22766923.0,1.35,0.49,0.04,0.88
2015-02-11,000881,8.23,8.28,8.3,8.2,27682,23505089.0,1.22,1.1,0.09,0.9
2015-02-12,000881,8.28,8.38,8.41,8.28,25999,22299441.0,1.57,1.21,0.1,0.84
2015-02-13,000881,8.4,8.44,8.54,8.38,50416,43916043.0,1.91,0.72,0.06,1.64
