Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,涨跌幅,涨跌额,换手率
2015-01-05,600249,7.31,7.38,7.39,7.15,70594,51558382.0,3.27,0.54,0.04,1.57
2015-01-06,600249,7.32,7.26,7.32,7.17,76025,55168481.0,2.03,-1.63,-0.12,1.69
2015-01-07,600249,7.23,7.26,7.34,7.2,52524,38330588.0,1.93,0.0,0.0,1.17
2015-01-08,600249,7.27,7.07,7.29,7.05,72536,51796683.0,3.31,-2.62,-0.19,1.61
2015-01-09,600249,7.04,7.01,7.12,6.99,49586,35101778.0,1.84,-0.85,-0.06,1.1
2015-01-12,600249,6.96,6.76,6.97,6.71,52999,36271760.0,3.71,-3.57,-0.25,1.18
2015-01-13,600249,6.8,6.81,6.81,6.73,28137,19126369.0,1.18,0.74,0.05,0.63
2015-01-14,600249,6.82,6.87,6.9,6.75,48042,32911052.0,2.2,0.88,0.06,1.07
2015-01-15,600249,6.89,6.91,6.97,6.81,45224,31330651.0,2.33,0.58,0.04,1.0
2015-01-16,600249,6.87,6.94,6.99,6.84,48918,33989157.0,2.17,0.43,0.03,1.09
2015-01-19,600249,6.67,6.58,7.02,6.47,81019,54584641.0,7.93,-5.19,-0.36,1.8
2015-01-20,600249,6.62,6.72,6.81,6.58,70717,47445175.0,3.5,2.13,0.14,1.57
2015-01-21,600249,6.72,6.87,6.91,6.69,66639,45772285.0,3.27,2.23,0.15,1.48
2015-01-22,600249,6.88,6.95,6.99,6.82,81126,56088809.0,2.47,1.16,0.08,1.8
2015-01-23,600249,6.89,6.88,6.96,6.85,57320,39730395.0,1.58,-1.01,-0.07,1.27
2015-01-26,600249,6.87,6.97,6.99,6.83,68313,47477125.0,2.33,1.31,0.09,1.52
2015-01-27,600249,6.97,7.08,7.14,6.95,119217,84558712.0,2.73,1.58,0.11,2.65
2015-01-28,600249,7.05,7.04,7.13,7.01,59083,41942583.0,1.69,-0.56,-0.04,1.31
2015-01-29,600249,6.97,6.97,7.07,6.89,45767,32069855.0,2.56,-0.99,-0.07,1.02
2015-01-30,600249,6.97,6.94,7.09,6.92,43722,30721424.0,2.44,-0.43,-0.03,0.97
2015-02-02,600249,6.85,6.98,6.99,6.8,67646,46896462.0,2.74,0.58,0.04,1.5
2015-02-03,600249,6.95,7.04,7.09,6.87,54303,38196563.0,3.15,0.86,0.06,1.21
2015-02-05,600249,7.12,6.96,7.12,6.88,65459,45954165.0,3.41,-1.14,-0.08,1.45
2015-02-06,600249,6.93,6.94,7.04,6.88,62780,44090071.0,2.3,-0.29,-0.02,1.4
2015-02-09,600249,6.87,7.42,7.53,6.85,212329,154796074.0,9.8,6.92,0.48,4.72
2015-02-10,600249,7.37,7.44,7.65,7.29,136339,101886762.0,4.85,0.27,0.02,3.03
2015-02-11,600249,7.43,7.47,7.51,7.25,91459,68097324.0,3.49,0.4,0.03,2.03
2015-02-12,600249,7.4,7.74,7.85,7.4,162203,124341192.0,6.02,3.61,0.27,3.6
2015-02-13,600249,7.74,7.93,8.05,7.7,211108,167531103.0,4.52,2.45,0.19,4.69
2015-02-16,600249,7.87,7.93,8.03,7.77,110916,88320037.0,3.28,0.0,0.0,2.46
2015-02-17,600249,7.97,7.97,8.01,7.85,81535,64907626.0,2.02,0.5,0.04,1.81
2015-02-25,600249,7.99,7.85,8.03,7.75,73623,57921164.0,3.51,-1.51,-0.12,1.64
2015-02-26,600249,7.84,7.88,7.89,7.77,62560,49291491.0,1.53,0.38,0.03,1.39
2015-02-27,600249,7.86,7.88,7.89,7.77,71279,55983882.0,1.52,0.0,0.0,1.58
2015-03-02,600249,7.91,8.21,8.24,7.77,173115,138724969.0,5.96,4.19,0.33,3.85
2015-03-03,600249,8.11,8.49,8.72,8.06,209688,177326199.0,8.04,3.41,0.28,4.66
2015-03-04,600249,8.48,8.5,8.66,8.37,146719,125249540.0,3.42,0.12,0.01,3.26
2015-03-05,600249,8.54,8.49,8.57,8.38,85645,72740613.0,2.24,-0.12,-0.01,1.9
2015-03-06,600249,8.51,8.21,8.83,8.2,130485,111901702.0,7.42,-3.3,-0.28,2.9
2015-03-09,600249,8.17,8.36,8.43,8.05,91143,75605196.0,4.63,1.83,0.15,2.03
2015-03-10,600249,8.35,8.34,8.48,8.26,62711,52629940.0,2.63,-0.24,-0.02,1.39
2015-03-11,600249,8.33,8.27,8.4,8.16,81570,67762428.0,2.88,-0.84,-0.07,1.81
2015-03-12,600249,8.27,8.17,8.32,8.05,114186,93517866.0,3.26,-1.21,-0.1,2.54
2015-03-13,600249,8.18,8.41,8.44,8.11,105589,87538327.0,4.04,2.94,0.24,2.35
2015-03-16,600249,8.4,8.49,8.62,8.4,110241,94143354.0,2.62,0.95,0.08,2.45
2015-03-17,600249,8.5,8.69,8.76,8.47,181196,156877453.0,3.42,2.36,0.2,4.03
2015-03-18,600249,8.67,8.69,8.71,8.54,161135,139205878.0,1.96,0.0,0.0,3.58
2015-03-19,600249,8.68,8.62,8.68,8.52,134067,115876640.0,1.84,-0.81,-0.07,2.98
2015-03-20,600249,8.63,8.58,8.74,8.47,193624,166981443.0,3.13,-0.46,-0.04,4.3
2015-03-23,600249,8.59,9.17,9.34,8.51,326047,291645872.0,9.67,6.88,0.59,7.25
2015-03-24,600249,9.07,9.06,9.16,8.7,224738,202507283.0,5.02,-1.2,-0.11,4.99
2015-03-25,600249,9.02,8.81,9.04,8.76,241301,214840481.0,3.09,-2.76,-0.25,5.36
2015-03-26,600249,8.78,8.67,8.87,8.62,185415,162299226.0,2.84,-1.59,-0.14,4.12
2015-03-27,600249,8.66,8.77,8.92,8.66,145663,128707889.0,3.0,1.15,0.1,3.24
2015-03-30,600249,8.82,9.04,9.2,8.75,255843,231311426.0,5.13,3.08,0.27,5.69
2015-03-31,600249,9.07,8.94,9.15,8.87,204765,185131618.0,3.1,-1.11,-0.1,4.55
2015-04-01,600249,8.93,9.11,9.12,8.89,152638,137862774.0,2.57,1.9,0.17,3.39
2015-04-02,600249,9.09,9.54,9.95,9.06,411657,393563968.0,9.77,4.72,0.43,9.15
2015-04-03,600249,9.52,10.08,10.11,9.39,348489,345228560.0,7.55,5.66,0.54,7.74
2015-04-07,600249,10.17,10.32,10.49,10.08,354999,368370880.0,4.07,2.38,0.24,7.89
2015-04-08,600249,10.32,10.05,10.42,9.9,261513,265171551.0,5.04,-2.62,-0.27,5.81
2015-04-09,600249,10.05,10.25,10.35,9.76,287181,290944928.0,5.87,1.99,0.2,6.38
2015-04-10,600249,10.19,10.76,10.95,10.09,257316,272822928.0,8.39,4.98,0.51,5.72
2015-04-13,600249,10.8,11.84,11.84,10.76,211537,242642007.0,10.04,10.04,1.08,4.7
2015-04-14,600249,12.32,12.26,13.03,12.23,617917,788392256.0,6.76,3.55,0.42,13.73
2015-04-15,600249,11.97,11.36,12.26,11.22,371560,435040160.0,8.48,-7.34,-0.9,8.26
2015-04-16,600249,11.05,11.44,11.67,10.84,282132,317641216.0,7.31,0.7,0.08,6.27
2015-04-17,600249,11.32,11.22,11.62,11.15,264242,299524576.0,4.11,-1.92,-0.22,5.87
2015-04-20,600249,11.05,10.67,11.18,10.65,270096,294092848.0,4.72,-4.9,-0.55,6.0
2015-04-21,600249,10.67,11.07,11.12,10.58,173293,189309444.0,5.06,3.75,0.4,3.85
2015-04-22,600249,11.07,11.45,11.55,11.07,243106,277311360.0,4.34,3.43,0.38,5.4
2015-04-23,600249,11.47,11.45,11.64,11.3,251468,289092144.0,2.97,0.0,0.0,5.59
2015-04-24,600249,11.27,11.15,11.27,10.9,244097,271328352.0,3.23,-2.62,-0.3,5.42
2015-04-27,600249,11.44,11.34,11.66,11.12,259473,296033808.0,4.84,1.7,0.19,5.77
2015-04-28,600249,11.37,12.17,12.43,11.24,532397,623128560.0,10.49,7.32,0.83,11.83
2015-04-29,600249,12.02,11.72,12.02,11.53,286406,338639488.0,4.03,-3.7,-0.45,6.36
2015-04-30,600249,11.71,11.64,11.99,11.41,243913,286171472.0,4.95,-0.68,-0.08,5.42
2015-05-04,600249,11.61,11.49,11.61,11.36,143908,165185475.0,2.15,-1.29,-0.15,3.2
2015-05-05,600249,11.49,10.79,11.55,10.67,168501,187565091.0,7.66,-6.09,-0.7,3.74
2015-05-06,600249,10.62,10.27,11.09,10.19,162234,173150048.0,8.34,-4.82,-0.52,3.61
2015-05-07,600249,10.26,9.75,10.27,9.67,141341,140639256.0,5.84,-5.06,-0.52,3.14
2015-05-08,600249,9.91,10.16,10.16,9.77,142496,142391940.0,4.0,4.21,0.41,3.17
2015-05-11,600249,10.17,10.52,10.62,10.17,178779,187064908.0,4.43,3.54,0.36,3.97
2015-05-12,600249,10.57,10.6,10.64,10.38,146884,155042865.0,2.47,0.76,0.08,3.26
