Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,涨跌幅,涨跌额,换手率
2021-05-28,301001,66.51,60.3,68.43,60.23,113029,723613680.0,32.58,139.57,35.13,56.51
2021-05-31,301001,55.65,51.41,56.51,51.21,90943,487319968.0,8.79,-14.74,-8.89,45.47
2021-06-01,301001,49.91,56.13,57.62,49.83,88324,478077600.0,15.15,9.18,4.72,44.16
2021-06-02,301001,56.63,56.63,59.13,53.45,78721,444905696.0,10.12,0.89,0.5,39.36
2021-06-03,301001,54.75,49.93,55.78,49.93,69881,368223264.0,10.33,-11.83,-6.7,34.94
2021-06-04,301001,47.63,44.36,48.42,44.29,55624,257214730.0,8.27,-11.16,-5.57,27.81
2021-06-07,301001,44.12,44.53,45.2,43.15,31011,137770997.0,4.62,0.38,0.17,15.51
2021-06-08,301001,43.98,43.43,45.0,43.23,25545,112936312.0,3.97,-2.47,-1.1,12.77
2021-06-09,301001,44.27,44.03,45.12,43.71,24283,108647914.0,3.25,1.38,0.6,12.14
2021-06-10,301001,44.05,47.03,48.6,43.18,56601,264993706.0,12.31,6.81,3.0,28.3
2021-06-11,301001,45.63,43.63,46.59,43.63,39548,180985098.0,6.29,-7.23,-3.4,19.77
2021-06-15,301001,44.51,41.63,45.11,41.01,33001,142428646.0,9.4,-4.58,-2.0,16.5
2021-06-16,301001,41.34,40.61,42.1,40.26,20636,85361687.0,4.42,-2.45,-1.02,10.32
2021-06-17,301001,40.65,40.13,41.04,39.48,21897,88581360.0,3.84,-1.18,-0.48,10.95
2021-06-18,301001,40.01,39.77,40.36,39.29,16750,67243740.0,2.67,-0.9,-0.36,8.38
2021-06-21,301001,39.43,40.46,40.63,39.33,16219,65665024.0,3.27,1.73,0.69,8.11
2021-06-22,301001,40.7,40.58,41.09,40.25,17845,73155049.0,2.08,0.3,0.12,8.92
2021-06-23,301001,40.45,39.64,40.74,39.34,22139,88778172.0,3.45,-2.32,-0.94,11.07
2021-06-24,301001,39.63,38.29,39.64,37.69,21746,84859483.0,4.92,-3.41,-1.35,10.87
2021-06-25,301001,38.29,38.79,39.16,38.29,14793,57910774.0,2.27,1.31,0.5,7.4
2021-06-28,301001,38.78,39.09,39.24,38.39,12086,47420371.0,2.19,0.77,0.3,6.04
2021-06-29,301001,39.11,38.03,39.11,37.9,11612,45006340.0,3.1,-2.71,-1.06,5.81
2021-06-30,301001,38.24,37.51,38.4,37.34,12295,46802675.0,2.79,-1.37,-0.52,6.15
2021-07-01,301001,37.34,37.3,38.09,37.19,11981,45539925.0,2.4,-0.56,-0.21,5.99
2021-07-02,301001,37.73,38.09,39.6,37.72,22715,88675006.0,5.04,2.12,0.79,11.36
2021-07-05,301001,37.24,36.71,38.03,36.53,16479,61276727.0,3.94,-3.62,-1.38,8.24
2021-07-06,301001,36.73,37.52,38.29,36.54,15566,58654193.0,4.77,2.21,0.81,7.78
2021-07-07,301001,37.32,38.27,38.61,36.96,16186,62419178.0,4.4,2.0,0.75,8.09
2021-07-08,301001,38.52,36.93,38.52,36.93,14519,54985675.0,4.15,-3.5,-1.34,7.26
2021-07-09,301001,36.65,37.1,37.23,36.57,8242,30666603.0,1.79,0.46,0.17,4.12
2021-07-12,301001,37.25,37.22,37.56,36.85,8448,31708882.0,1.91,0.32,0.12,4.22
2021-07-13,301001,37.49,36.89,37.58,36.75,7417,27647415.0,2.23,-0.89,-0.33,3.71
2021-07-14,301001,37.13,36.98,37.18,36.68,8402,31348415.0,1.36,0.24,0.09,4.2
2021-07-15,301001,36.86,36.05,37.03,35.37,15931,57803675.0,4.49,-2.51,-0.93,7.97
2021-07-16,301001,36.12,35.52,36.24,35.44,9879,35644588.0,2.22,-1.47,-0.53,4.94
2021-07-19,301001,34.63,34.49,35.39,34.49,9512,33379246.0,2.53,-2.9,-1.03,4.76
2021-07-20,301001,34.2,34.25,34.7,34.2,6326,21954765.0,1.45,-0.7,-0.24,3.16
2021-07-21,301001,34.28,34.42,34.76,34.28,7449,25969808.0,1.4,0.5,0.17,3.72
2021-07-22,301001,34.53,33.54,34.57,33.53,11565,39505287.0,3.02,-2.56,-0.88,5.78
2021-07-23,301001,33.54,32.21,33.64,32.05,13817,45473229.0,4.74,-3.97,-1.33,6.91
2021-07-26,301001,32.22,31.23,32.22,30.89,9380,29825161.0,4.13,-3.04,-0.98,4.69
2021-07-27,301001,31.44,30.91,31.67,30.88,8550,27102222.0,2.53,-1.02,-0.32,4.27
2021-07-28,301001,30.97,30.93,31.12,29.69,9697,30001928.0,4.63,0.06,0.02,4.85
2021-07-29,301001,30.93,31.43,31.59,30.93,11389,36016578.0,2.13,1.62,0.5,5.69
2021-07-30,301001,31.52,32.18,32.58,31.52,17572,57314105.0,3.37,2.39,0.75,8.79
2021-08-02,301001,31.63,31.78,31.82,30.96,13189,41920493.0,2.67,-1.24,-0.4,6.59
2021-08-03,301001,31.78,32.04,32.86,31.64,14153,46086936.0,3.84,0.82,0.26,7.08
2021-08-04,301001,31.69,32.56,32.61,31.29,12933,42091379.0,4.12,1.62,0.52,6.47
2021-08-05,301001,32.56,31.84,32.56,31.73,10481,33953756.0,2.55,-2.21,-0.72,5.24
2021-08-06,301001,32.4,32.12,33.39,32.12,14807,48876178.0,3.99,0.88,0.28,7.4
2021-08-09,301001,32.02,33.01,33.48,31.39,14436,47650020.0,6.51,2.77,0.89,7.22
2021-08-10,301001,32.65,32.85,33.1,32.44,10836,35879890.0,2.0,-0.48,-0.16,5.42
2021-08-11,301001,33.0,33.35,33.48,32.85,12189,41019696.0,1.92,1.52,0.5,6.09
2021-08-12,301001,33.17,32.84,33.33,32.71,7965,26551109.0,1.86,-1.53,-0.51,3.98
2021-08-13,301001,32.79,32.3,33.12,32.22,9009,29720606.0,2.74,-1.64,-0.54,4.5
2021-08-16,301001,32.48,33.75,33.78,32.43,15764,53122930.0,4.18,4.49,1.45,7.88
2021-08-17,301001,33.75,33.9,35.17,33.28,23627,81322396.0,5.6,0.44,0.15,11.81
2021-08-18,301001,33.49,33.55,34.21,33.09,13498,45673123.0,3.3,-1.03,-0.35,6.75
2021-08-19,301001,33.56,34.59,34.92,33.35,23693,82309920.0,4.68,3.1,1.04,11.85
2021-08-20,301001,34.73,33.64,34.78,33.16,14948,50970669.0,4.68,-2.75,-0.95,7.47
2021-08-23,301001,32.73,34.19,34.23,32.68,13072,44592128.0,4.61,1.63,0.55,6.54
2021-08-24,301001,34.61,33.93,34.97,33.83,12354,42850417.0,3.33,-0.76,-0.26,6.18
2021-08-25,301001,34.37,34.29,35.03,34.06,14163,49509530.0,2.86,1.06,0.36,7.08
2021-08-26,301001,33.83,32.45,34.23,32.34,15755,52812294.0,5.51,-5.37,-1.84,7.88
2021-08-27,301001,32.48,32.35,33.03,31.8,10279,33615716.0,3.79,-0.31,-0.1,5.14
2021-08-30,301001,32.73,31.33,32.73,31.23,9862,31751710.0,4.64,-3.15,-1.02,4.93
2021-08-31,301001,31.33,31.41,31.5,30.97,6282,19829738.0,1.69,0.26,0.08,3.14
2021-09-01,301001,31.42,31.75,31.81,30.93,7005,22266020.0,2.8,1.08,0.34,3.5
2021-09-02,301001,31.69,31.58,31.97,31.31,5760,18426999.0,2.08,-0.54,-0.17,2.88
2021-09-03,301001,31.53,32.78,32.78,31.29,12328,40018205.0,4.72,3.8,1.2,6.16
2021-09-06,301001,32.43,32.54,32.73,32.08,8651,28338299.0,1.98,-0.73,-0.24,4.33
2021-09-07,301001,32.73,32.65,32.8,32.37,5572,18351636.0,1.32,0.34,0.11,2.79
2021-09-08,301001,32.63,33.09,33.26,32.43,10603,35263623.0,2.54,1.35,0.44,5.3
2021-09-09,301001,32.83,32.27,32.93,32.21,8748,28672118.0,2.18,-2.48,-0.82,4.37
2021-09-10,301001,32.27,32.09,32.35,31.98,4424,14385462.0,1.15,-0.56,-0.18,2.21
2021-09-13,301001,31.99,32.11,32.33,31.79,4383,14229564.0,1.68,0.06,0.02,2.19
2021-09-14,301001,31.94,31.71,32.48,31.63,4935,15955923.0,2.65,-1.25,-0.4,2.47
2021-09-15,301001,31.71,31.84,32.07,31.53,3879,12467505.0,1.7,0.41,0.13,1.94
2021-09-16,301001,31.91,32.98,33.4,31.77,16946,55771622.0,5.12,3.58,1.14,8.47
2021-09-17,301001,33.12,32.13,33.12,31.95,9795,32029801.0,3.55,-2.58,-0.85,4.9
2021-09-22,301001,31.64,31.55,31.92,31.41,6374,20358642.0,1.59,-1.81,-0.58,3.19
2021-09-23,301001,31.49,31.66,31.95,31.4,5230,16763625.0,1.74,0.35,0.11,2.62
2021-09-24,301001,31.55,30.96,31.78,30.96,5558,17639485.0,2.59,-2.21,-0.7,2.78
