Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,涨跌幅,涨跌额,换手率
2015-01-05,600015,6.58,6.57,6.78,6.33,2330318,3157864400.0,6.91,0.92,0.06,3.59
2015-01-06,600015,6.44,6.4,6.79,6.28,1945766,2614867920.0,7.76,-2.59,-0.17,3.0
2015-01-07,600015,6.3,6.29,6.46,6.07,1641441,2147939376.0,6.09,-1.72,-0.11,2.53
2015-01-08,600015,6.3,5.95,6.33,5.92,1335240,1707294976.0,6.52,-5.41,-0.34,2.06
2015-01-09,600015,5.94,6.08,6.6,5.86,2301776,3010164768.0,12.44,2.18,0.13,3.55
2015-01-12,600015,6.01,5.96,6.16,5.76,1530029,1938072720.0,6.58,-1.97,-0.12,2.36
2015-01-13,600015,5.93,5.9,6.04,5.85,828450,1046745840.0,3.19,-1.01,-0.06,1.28
2015-01-14,600015,5.98,6.06,6.23,5.96,1162691,1493569664.0,4.58,2.71,0.16,1.79
2015-01-15,600015,6.1,6.59,6.6,6.03,1822214,2406622304.0,9.41,8.75,0.53,2.81
2015-01-16,600015,6.6,6.58,6.75,6.44,1952951,2659698112.0,4.7,-0.15,-0.01,3.01
2015-01-19,600015,5.89,5.64,6.1,5.64,2005682,2502721392.0,6.99,-14.29,-0.94,3.09
2015-01-20,600015,5.64,5.64,5.77,5.44,1665761,2029657056.0,5.85,0.0,0.0,2.57
2015-01-21,600015,5.69,6.16,6.18,5.57,2016475,2527002736.0,10.82,9.22,0.52,3.11
2015-01-22,600015,6.09,6.07,6.15,5.91,1187120,1515342960.0,3.9,-1.46,-0.09,1.83
2015-01-23,600015,6.09,6.23,6.43,6.03,1684098,2194532224.0,6.59,2.64,0.16,2.6
2015-01-26,600015,6.17,6.15,6.23,5.95,1006536,1288436176.0,4.49,-1.28,-0.08,1.55
2015-01-27,600015,6.12,5.92,6.13,5.72,1272782,1600858720.0,6.67,-3.74,-0.23,1.96
2015-01-28,600015,5.82,5.8,5.95,5.72,973800,1212240672.0,3.89,-2.03,-0.12,1.5
2015-01-29,600015,5.67,5.6,5.71,5.51,1005726,1222245024.0,3.45,-3.45,-0.2,1.55
2015-01-30,600015,5.65,5.6,5.69,5.48,872235,1057813792.0,3.75,0.0,0.0,1.34
2015-02-02,600015,5.37,5.44,5.53,5.33,710159,843192720.0,3.57,-2.86,-0.16,1.09
2015-02-03,600015,5.51,5.62,5.62,5.34,1001846,1195219600.0,5.15,3.31,0.18,1.54
2015-02-04,600015,5.56,5.39,5.62,5.36,772289,927925216.0,4.63,-4.09,-0.23,1.19
2015-02-05,600015,5.72,5.39,5.72,5.33,1661655,2014176512.0,7.24,0.0,0.0,2.56
2015-02-06,600015,5.3,5.25,5.41,5.16,727980,851798240.0,4.64,-2.6,-0.14,1.12
2015-02-09,600015,5.23,5.3,5.37,5.12,804210,936370704.0,4.76,0.95,0.05,1.24
2015-02-10,600015,5.27,5.46,5.48,5.24,782655,927319696.0,4.53,3.02,0.16,1.21
2015-02-11,600015,5.44,5.42,5.48,5.37,461069,547353584.0,2.01,-0.73,-0.04,0.71
2015-02-12,600015,5.44,5.47,5.55,5.26,649354,769107264.0,5.35,0.92,0.05,1.0
2015-02-13,600015,5.59,5.75,5.96,5.5,2141064,2644279904.0,8.41,5.12,0.28,3.3
2015-02-16,600015,5.66,5.63,5.71,5.56,834202,1016806512.0,2.61,-2.09,-0.12,1.29
2015-02-17,600015,5.67,5.66,5.79,5.64,706538,867947584.0,2.66,0.53,0.03,1.09
2015-02-25,600015,5.67,5.41,5.68,5.39,721061,866828400.0,5.12,-4.42,-0.25,1.11
2015-02-26,600015,5.41,5.65,5.67,5.32,883371,1062140320.0,6.47,4.44,0.24,1.36
2015-02-27,600015,5.66,5.51,5.68,5.49,1250073,1513821040.0,3.36,-2.48,-0.14,1.93
2015-03-02,600015,5.54,5.51,5.57,5.44,988823,1184452416.0,2.36,0.0,0.0,1.52
2015-03-03,600015,5.46,5.23,5.46,5.22,956526,1126107696.0,4.36,-5.08,-0.28,1.47
2015-03-04,600015,5.23,5.19,5.3,5.15,666225,772398208.0,2.87,-0.76,-0.04,1.03
2015-03-05,600015,5.16,5.02,5.18,4.97,826133,938000304.0,4.05,-3.28,-0.17,1.27
