Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,涨跌幅,涨跌额,换手率
2020-09-25,003009,16.76,18.31,18.31,16.76,1447,2695269.0,12.28,45.09,5.69,0.37
2020-09-28,003009,20.17,20.17,20.17,20.17,336,689017.0,0.0,10.16,1.86,0.09
2020-09-29,003009,22.22,22.22,22.22,22.22,336,757096.0,0.0,10.16,2.05,0.09
2020-09-30,003009,24.47,24.47,24.47,24.47,1433,3552580.0,0.0,10.13,2.25,0.37
2020-10-09,003009,26.95,26.95,26.95,26.95,767,2092318.0,0.0,10.13,2.48,0.2
2020-10-12,003009,29.68,29.68,29.68,29.68,2119,6357840.0,0.0,10.13,2.73,0.55
2020-10-13,003009,32.68,32.68,32.68,32.68,776,2560701.0,0.0,10.11,3.0,0.2
2020-10-14,003009,35.98,35.98,35.98,35.98,1951,7082783.0,0.0,10.1,3.3,0.5
2020-10-15,003009,39.61,39.61,39.61,39.61,781,3118772.0,0.0,10.09,3.63,0.2
2020-10-16,003009,43.6,43.6,43.6,43.6,1169,5133896.0,0.0,10.07,3.99,0.3
2020-10-19,003009,47.99,47.99,47.99,47.99,2469,11925758.0,0.0,10.07,4.39,0.64
2020-10-20,003009,52.82,52.82,52.82,52.82,1878,9977460.0,0.0,10.06,4.83,0.48
2020-10-21,003009,58.13,58.13,58.13,58.13,1490,8706828.0,0.0,10.05,5.31,0.38
2020-10-22,003009,63.98,63.98,63.98,63.98,1038,6676076.0,0.0,10.06,5.85,0.27
2020-10-23,003009,70.41,70.41,70.41,70.41,1158,8191665.0,0.0,10.05,6.43,0.3
2020-10-26,003009,77.48,77.48,77.48,77.48,1550,12055654.0,0.0,10.04,7.07,0.4
2020-10-27,003009,85.26,85.26,85.26,85.26,919,7867968.0,0.0,10.04,7.78,0.24
2020-10-28,003009,93.82,76.7,93.82,76.7,97978,851099696.0,20.08,-10.04,-8.56,25.22
2020-10-29,003009,69.0,69.0,69.0,69.0,10905,75593460.0,0.0,-10.04,-7.7,2.81
2020-10-30,003009,62.68,69.22,72.68,62.68,213488,1442226816.0,14.49,0.32,0.22,54.95
2020-11-02,003009,64.88,62.27,65.48,62.27,78696,500482960.0,4.64,-10.04,-6.95,20.26
2020-11-03,003009,59.68,63.76,64.4,58.58,141362,871548960.0,9.35,2.39,1.49,36.39
2020-11-04,003009,62.68,62.66,65.02,61.01,120226,762314752.0,6.29,-1.73,-1.1,30.95
2020-11-05,003009,61.18,63.68,64.12,61.18,102544,647237472.0,4.69,1.63,1.02,26.4
