Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,涨跌幅,涨跌额,换手率
2023-03-06,301322,60.87,61.3,66.7,60.41,95461,1305474607.0,10.41,1.41,0.85,57.55
2023-03-07,301322,62.2,61.34,62.71,57.92,68820,907611633.0,7.81,0.07,0.04,41.49
2023-03-08,301322,61.75,65.92,67.34,61.44,75698,1062047822.0,9.62,7.47,4.58,45.64
2023-03-09,301322,64.49,67.3,69.2,64.49,47594,689414268.0,7.15,2.09,1.38,28.69
2023-03-10,301322,65.66,66.12,68.14,64.95,20843,300869451.0,4.74,-1.75,-1.18,12.57
2023-03-13,301322,64.2,64.15,68.11,63.88,22538,320295324.0,6.4,-2.98,-1.97,13.59
2023-03-14,301322,63.06,63.81,64.67,61.15,20765,282446616.0,5.49,-0.53,-0.34,12.52
2023-03-15,301322,62.9,62.49,63.97,61.2,14239,192740362.0,4.34,-2.07,-1.32,8.58
2023-03-16,301322,61.5,59.59,61.59,58.97,10613,138730841.0,4.19,-4.64,-2.9,6.4
2023-03-17,301322,59.59,59.16,60.87,58.91,9849,127539021.0,3.29,-0.72,-0.43,5.94
2023-03-20,301322,59.18,61.82,62.54,55.64,17670,229010424.0,11.66,4.5,2.66,10.65
2023-03-21,301322,61.19,60.0,61.25,58.67,10231,132712947.0,4.17,-2.94,-1.82,6.17
2023-03-22,301322,59.91,57.0,60.71,56.09,16089,200900279.0,7.7,-5.0,-3.0,9.7
2023-03-23,301322,56.11,53.68,56.82,53.44,14943,177468324.0,5.93,-5.82,-3.32,9.01
2023-03-24,301322,53.57,53.37,54.4,52.06,10187,118199585.0,4.36,-0.58,-0.31,6.14
2023-03-27,301322,53.16,55.94,57.52,52.55,16003,192616227.0,9.31,4.82,2.57,9.65
2023-03-28,301322,55.16,55.73,56.39,53.98,9057,109118075.0,4.31,-0.38,-0.21,5.46
2023-03-29,301322,55.26,55.13,56.82,54.4,6934,83953232.0,4.34,-1.08,-0.6,4.18
2023-03-30,301322,54.46,57.07,57.64,54.46,8766,108180612.0,5.77,3.52,1.94,5.29
